vector,2157202,-9.67,245.06,25.60,175.13,-226.66,17.87,-111.67
vector,2157215,39.33,-955.94,74.60,-106.87,334.34,17.87,-155.67
vector,2157228,-44.67,920.06,6.60,28.13,-296.66,-14.13,-9436.67
vector,2157241,-32.67,-638.94,25.60,236.13,102.34,-5.13,225.33
warn,spike,2,25.60
vector,2157252,40.33,169.06,25.60,80.13,144.34,-11.13,189.33
vector,2157264,-35.67,852.06,-166.40,40.13,-58.66,-50.13,-84.67
vector,2157277,19.33,-680.94,163.60,32.13,314.34,3.87,-62.67
vector,2157289,-16.67,714.06,5.60,27.13,-11.66,-14.13,90.33
vector,2157303,-18.67,120.06,-33.40,171.13,37.34,-18.13,156.33
vector,2157315,93.33,-580.94,62.60,171.13,400.34,11.87,-249.67
warn,spike,1,-580.94
vector,2157328,-14.67,-580.94,-227.40,-4.87,14.34,29.87,-162.67
vector,2157340,-35.67,-129.94,81.60,-58.87,340.34,-0.13,-135.67
vector,2157352,-17.67,-351.94,169.60,300.13,22.34,17.87,230.33
vector,2157366,-12.67,602.06,9.60,-46.87,-254.66,3.87,151.33
vector,2157377,-18.67,-941.94,129.60,-64.87,474.34,-2.13,-163.67
vector,2157389,-10.67,1093.06,12.60,-31.87,-85.66,56.87,18.33
vector,2157402,-43.67,448.06,-49.40,323.13,-263.66,10.87,135.33
vector,2157415,22.33,-872.94,172.60,-72.87,363.34,20.87,50.33
vector,2157428,39.33,1140.06,-59.40,283.13,-234.66,-54.13,-148.67
vector,2157440,39.33,-374.94,44.60,117.13,160.34,24.87,76.33
vector,2157453,43.33,270.06,344.60,189.13,114.34,-24.13,172.33
vector,2157464,17.33,405.06,54.60,112.13,-259.66,9.87,198.33
vector,2157477,-2.67,-673.94,391.60,239.13,140.34,28.87,77.33
vector,2157490,19.33,462.06,220.60,183.13,15.34,28.87,163.33
vector,2157502,8.33,61.06,50.60,-16387.87,-80.66,52.87,199.33
vector,2157514,-35.67,-884.94,169.60,115.13,511.34,7.87,-159.67
vector,2157527,-11.67,937.06,-96.40,201.13,-341.66,18.87,22.33
vector,2157542,-43.67,-252.94,2.60,-23.87,-110.66,-11.13,54.33
vector,2157553,-12.67,-565.94,106.60,-105.87,363.34,58.87,266.33
vector,2157564,-10.67,679.06,-141.40,-114.87,-298.66,70.87,-26.67
vector,2157577,-23.67,-923.94,23.60,79.13,394.34,41.87,-181.67
vector,2157589,31.33,880.06,127.60,-39.87,171.34,33.87,-111.67
vector,2157602,-48.67,-103.94,-179.40,-146.87,73.34,-5.13,-208.67
vector,2157615,-41.67,-882.94,145.60,161.13,-54.66,-15.13,186.33
vector,2157627,5.33,908.06,-172.40,-230.87,39.34,15.87,-168.67
vector,2157639,7.33,-304.94,1.60,-19.87,313.34,-22.13,-113.67
vector,2157652,18.33,128.06,219.60,-1.87,195.34,31.87,173.33
vector,2157665,-13.67,550.06,-193.40,-304.87,3.34,4.87,-183.67
vector,2157678,0.33,-366.94,-40.40,-82.87,33.34,15.87,51.33
vector,2157689,46.33,381.06,70.60,205.13,-237.66,72.87,208.33
vector,2157703,21.33,197.06,84.60,-17.87,-0.66,3.87,-10.67
vector,2157715,-813.67,-857.94,-32632.40,198.13,411.34,-39.13,-94.67
vector,2157727,45.33,1026.06,-198.40,79.13,-5.66,-59.13,-135.67
vector,2157740,-54.67,-498.94,99.60,87.13,178.34,-41.13,235.33
vector,2157752,13.33,-589.94,295.60,85.13,-20.66,-39.13,174.33
vector,2157765,-32.67,744.06,-54.40,-44.87,-94.66,46.87,-160.67
vector,2157779,25.33,-724.94,158.60,-21.87,163.34,-12.13,45.33
vector,2157791,-21.67,798.06,20.60,258.13,-18.66,-10.13,-79.67
vector,2157803,24.33,-45.94,83.60,116.13,-92.66,-10.13,12.33
warn,spike,1,-45.94
vector,2157815,-20.67,-45.94,142.60,174.13,536.34,33.87,-69.67
vector,2157828,29.33,753.06,-60.40,219.13,-978.66,19.87,-46.67
vector,2157841,12.33,-268.94,196.60,-99.87,237.34,8.87,-195.67
vector,2157852,31.33,-194.94,285.60,127.13,339.34,31.87,191.33
vector,2157864,13.33,624.06,-58.40,-5.87,40.34,-6.13,-230.67
vector,2157878,16.33,-1038.94,93.60,-44.87,354.34,-27.13,-77.67
vector,2157890,55.33,303.06,149.60,-32.87,-119.66,-15.13,-45.67
vector,2157902,-31.67,294.06,-150.40,231.13,-180.66,56.87,172.33
vector,2157915,-61.67,-904.94,36.60,13.13,285.34,81.87,-238.67
vector,2157927,-36.67,856.06,-138.40,-48.87,-47.66,54.87,-135.67
vector,2157939,-12.67,-558.94,-105.40,-30.87,37.34,43.87,-35.67
warn,spike,1,-558.94
vector,2157953,2.33,-558.94,27.60,96.13,369.34,33.87,-98.67
vector,2157966,16.33,1031.06,48.60,-81.87,121.34,28.87,22.33
vector,2157978,-25.67,-795.94,157.60,-32.87,423.34,3.87,32.33
vector,2157989,-16.67,458.06,92.60,-10.87,284.34,32.87,-104.67
vector,2158002,-68.67,175.06,121.60,129.13,-35.66,-2.13,62.33
warn,spike,2,121.60
vector,2158015,61.33,-875.94,121.60,1.13,434.34,57.87,-164.67
vector,2158029,-29.67,684.06,-93.40,385.13,116.34,3.87,164.33
vector,2158040,-7.67,-25.94,123.60,93.13,214.34,-23.13,-48.67
vector,2158052,30.33,-440.94,226.60,-87.87,209.34,-32.13,-1244.67
vector,2158065,-3.67,811.06,-120.40,169.13,-341.66,25.87,-15.67
vector,2158077,-524.67,-831.94,149.60,-29.87,205.34,27.87,-144.67
vector,2158090,10.33,904.06,52.60,-75.87,-238.66,-60.13,-95.67
vector,2158102,-22.67,558.06,24.60,-131.87,-20.66,19.87,-59.67
vector,2158114,-6.67,-849.94,139.60,88.13,271.34,21.87,77.33
vector,2158128,24.33,759.06,-170.40,23.13,-40.66,-46.13,-89.67
vector,2158140,44.33,-83.94,29.60,-171.87,-36.66,15.87,30.33
vector,2158152,-20.67,8.06,150.60,163.13,417.34,-19.13,-138.67
vector,2158167,3.33,904.06,-54.40,-174.87,-130.66,32.87,0.33
vector,2158177,-28.67,-535.94,130.60,-148.87,353.34,22.87,-179.67
vector,2158191,13.33,560.06,-173.40,54.13,385.34,27.87,-160.67
vector,2158202,-49.67,431.06,-105.40,252.13,-170.66,-49.13,81.33
vector,2158215,-15.67,-829.94,26505.60,86.13,330.34,52.87,-115.67
vector,2158227,-37.67,885.06,-115.40,141.13,-244.66,-25.13,-2.67
vector,2158239,-23.67,-18.94,170.60,239.13,42.34,67.87,78.33
vector,2158253,13.33,-720.94,161.60,145.13,219.34,-5.13,142.33
vector,2158265,-30.67,1090.06,-184.40,144.13,-367.66,5.87,152.33
vector,2158277,-31.67,-629.94,350.60,8.13,225.34,25.87,-111.67
vector,2158289,23.33,777.06,7.60,70.13,62.34,48.87,18.33
warn,spike,1,777.06
vector,2158304,-34.67,777.06,-107.40,244.13,-12.66,54.87,178.33
vector,2158316,-103.67,-1053.94,-0.40,63.13,495.34,5.87,-144.67
vector,2158327,-23.67,860.06,32.60,180.13,-180.66,-10.13,14.33
vector,2158340,2.33,-223.94,-24.40,161.13,157.34,18.87,-196.67
vector,2158353,-75.67,-222.94,59.60,7.13,439.34,39.87,-59.67
vector,2158365,0.33,793.06,-220.40,-57.87,-293.66,19.87,97.33
vector,2158377,16.33,-518.94,7.60,253.13,260.34,-19.13,168.33
vector,2158391,-75.67,137.06,143.60,204.13,117.34,10.87,288.33
vector,2158403,-32.67,457.06,112.60,-121.87,-345.66,56.87,209.33
vector,2158415,45.33,-924.94,178.60,231.13,184.34,22.87,226.33
vector,2158428,-2.67,929.06,-103.40,-75.87,-58.66,11.87,-75.67
warn,spike,1,929.06
warn,spike,2,-103.40
vector,2158442,-31.67,929.06,-103.40,28.13,-85.66,-23.13,-24.67
vector,2158453,-0.67,-715.94,172.60,234.13,153.34,19.87,161.33
vector,2158465,18.33,831.06,-200.40,-51.87,-85.66,20.87,-134.67
vector,2158478,-7.67,-674.94,172.60,295.13,71.34,-44.13,52.33
vector,2158490,30.33,649.06,97.60,0.13,293.34,46.87,-104.67
vector,2158502,4.33,110.06,-195.40,57.13,-291.66,16.87,112.33
vector,2158517,-23.67,-776.94,253.60,61.13,292.34,-13.13,-47.67
vector,2158527,12.33,747.06,-163.40,154.13,-171.66,-31.13,-162.67
vector,2158541,31.33,-170.94,-164.40,42.13,-101.66,37.87,-85.67
vector,2158553,6.33,-602.94,46.60,73.13,417.34,-34.13,-124.67
vector,2158565,-14.67,714.06,-33.40,-24.87,-242.66,3.87,120.33
vector,2158577,16.33,-17418.94,174.60,-41.87,289.34,20.87,-101.67
vector,2158589,-34.67,-65.94,164.60,79.13,-48.66,72.87,20.33
vector,2158603,15.33,588.06,27.60,184.13,-28.66,44.87,148.33
vector,2158616,-13.67,-882.94,106.60,6.13,136.34,-31.13,-44.67
vector,2158627,-1.67,898.06,-206.40,157.13,-20.66,-8.13,-30.67
vector,2158640,7.33,-352.94,-64.40,33.13,38.34,-16.13,115.33
vector,2158653,-22.67,-813.94,128.60,246.13,342.34,-19.13,93.33
vector,2158665,-13.67,1087.06,-77.40,105.13,-365.66,10.87,87.33
vector,2158678,-20.67,-395.94,330.60,17.13,187.34,17.87,-30.67
vector,2158691,33.33,421.06,38.60,157.13,114.34,-20.13,135.33
vector,2158702,-18.67,228.06,106.60,203.13,-423.66,-2.13,104.33
vector,2158714,-30.67,-1001.94,181.60,53.13,367.34,47.87,-85.67
vector,2158728,-6.67,667.06,-206.40,90.13,-158.66,19.87,-47.67
vector,2158740,6.33,-34.94,157.60,95.13,-34.66,17.87,67.33
vector,2158752,-46.67,-582.94,153.60,17.13,405.34,13.87,14.33
vector,2158765,-0.67,873.06,-90.40,86.13,-331.66,8.87,218.33
vector,2158778,8.33,-631.94,206.60,-162.87,265.34,50.87,-82.67
vector,2158791,16.33,-269.94,-18.40,40.13,28.34,50.87,57.33
vector,2158802,-34.67,762.06,66.60,204.13,-170.66,45.87,330.33
vector,2158815,40.33,-1009.94,107.60,155.13,363.34,27.87,16.33
vector,2158829,43.33,1015.06,23.60,-956.87,-124.66,19.87,274.33
vector,2158840,4.33,-220.94,81.60,81.13,39.34,-211.13,87.33
vector,2158853,34.33,-148.94,144.60,86.13,279.34,51.87,141.33
vector,2158865,0.33,878.06,-114.40,96.13,-187.66,-10.13,-18.67
vector,2158877,13.33,-317.94,128.60,55.13,56.34,22.87,237.33
vector,2158889,-23.67,155.06,19.60,325.13,19.34,2.87,109.33
vector,2158903,-43.67,508.06,139.60,73.13,-427.66,8.87,269.33
vector,2158915,-54.67,-868.94,281.60,-3.87,270.34,79.87,125.33
warn,spike,1,-868.94
vector,2158928,22.33,-868.94,-205.40,7.13,6.34,-38.13,18.33
vector,2158940,10.33,55.06,117.60,143.13,-45.66,31.87,254.33
vector,2158952,-35.67,-746.94,201.60,186.13,261.34,51.87,316.33
vector,2158966,-21.67,1131.06,-134.40,-65.87,-77.66,-1.13,7.33
vector,2158979,0.33,-545.94,8.60,112.13,247.34,29.87,171.33
vector,2158990,-37.67,511.06,115.60,90.13,307.34,-26.13,244.33
vector,2159003,-16.67,772.06,63.60,-58.87,-313.66,-37.13,323.33
vector,2159015,-26.67,-767.94,211.60,232.13,357.34,45.87,309.33
vector,2159028,1.33,828.06,-115.40,202.13,-140.66,30.87,126.33
vector,2159040,12.33,-71.94,-17.40,223.13,-200.66,-35.13,150.33
vector,2159053,-75.67,-499.94,222.60,139.13,223.34,10.87,224.33
vector,2159067,-19.67,1040.06,-78.40,88.13,-17.66,21.87,-28.67
vector,2159078,-46.67,-377.94,68.60,79.13,234.34,10.87,123.33
vector,2159090,32.33,-35.94,122.60,121.13,-46.66,-13.13,109.33
vector,2159102,-17.67,414.06,-73.40,206.13,39.34,-59.13,-33.67
vector,2159115,-14.67,-841.94,166.60,151.13,170.34,27.87,198.33
vector,2159128,-9.67,297.06,-84.40,117.13,79.34,17.87,-133.67
vector,2159140,-2.67,484.06,26.60,237.13,-286.66,31.87,251.33
vector,2159153,9.33,-935.94,91.60,259.13,92.34,1.87,23.33
vector,2159165,-17.67,995.06,-61.40,-0.87,-397.66,9.87,201.33
vector,2159178,-13.67,-519.94,-32.40,252.13,304.34,43.87,-27.67
vector,2159190,41.33,309.06,18.60,101.13,300.34,51.87,-1052.67
vector,2159203,29.33,298.06,9.60,113.13,-385.66,-20.13,195.33
vector,2159215,-6.67,-530.94,84.60,204.13,16.34,55.87,89.33
vector,2159227,-22.67,596.06,-216.40,13.13,35.34,22.87,-208.67
vector,2159240,78.33,35.06,148.60,96.13,126.34,-24.13,54.33
vector,2159253,-15.67,-389.94,137.60,-15.87,515.34,-2.13,-71.67
vector,2159265,38.33,902.06,-73.40,-24.87,-199.66,39.87,-125.67
vector,2159279,25.33,-96.94,246.60,-23.87,105.34,28.87,3.33
vector,2159290,0.33,-119.94,169.60,133.13,-56.66,0.87,-35.67
vector,2159302,-481.67,691.06,-168.40,102.13,-31.66,19.87,123.33
vector,2159315,-5.67,-816.94,84.60,44.13,344.34,44.87,-19.67
vector,2159328,-15.67,1069.06,-123.40,133.13,117.34,-11.13,-210.67
vector,2159341,-41.67,-16662.94,30.60,-50.87,72.34,11.87,-100.67
vector,2159352,33.33,-1169.94,107.60,0.13,312.34,57.87,288.33
vector,2159365,69.33,1174.06,20.60,148.13,-443.66,-33.13,80.33
vector,2159378,-47.67,-364.94,41.60,-125.87,368.34,23.87,-10.67
vector,2159391,28.33,234.06,-26.40,344.13,271.34,-12.13,59.33
vector,2159404,54.33,529.06,-118.40,114.13,-176.66,71.87,-95.67
vector,2159416,-85.67,-582.94,227.60,1.13,116.34,-4.13,-2.67
vector,2159428,29.33,406.06,48.60,-193.87,-99.66,68.87,-188.67
vector,2159440,8.33,210.06,61.60,175.13,39.34,-5.13,52.33
vector,2159453,-30.67,-695.94,107.60,2.13,110.34,22.87,108.33
vector,2159466,-14.67,944.06,-292.40,-169.87,-288.66,30.87,-39.67
vector,2159477,54.33,-1809.94,68.60,24.13,175.34,6.87,-212.67
vector,2159491,18.33,-458.94,2.60,219.13,257.34,31.87,-109.67
vector,2159503,-0.67,721.06,-15.40,133.13,-125.66,-25.13,-138.67
vector,2159515,-5.67,-860.94,49.60,150.13,476.34,41.87,-164.67
vector,2159528,25.33,924.06,-202.40,32.13,-32902.66,-18.13,-116.67
vector,2159541,17.33,-219.94,-86.40,204.13,8.34,10.87,-125.67
warn,spike,1,-219.94
vector,2159553,-34.67,-219.94,89.60,-17545.87,230.34,-2.13,84.33
vector,2159565,-65.67,970.06,-123.40,-10.87,-71.66,-44.13,-123.67
vector,2159578,24.33,-260.94,95.60,-99.87,297.34,62.87,-69.67
vector,2159590,-49.67,150.06,-119.40,84.13,1.34,28.87,-6.67
vector,2159603,7.33,571.06,-64.40,-98.87,-152.66,-1.13,18.33
vector,2159616,-813.67,-812.94,10.60,-74.87,51.34,40.87,125.33
vector,2159628,-13.67,318.06,-2.40,-204.87,3.34,1.87,-181.67
vector,2159641,7.33,154.06,3.60,162.13,-44.66,-29.13,-45.67
vector,2159652,39.33,-870.94,198.60,116.13,430.34,61.87,23.33
vector,2159666,-35.67,796.06,-177.40,-100.87,-141.66,-3.13,-48.67
vector,2159679,-26.67,93.06,142.60,-64.87,24.34,-45.13,96.33
vector,2159690,-23.67,560.06,111.60,217.13,267.34,32.87,25.33
vector,2159703,-20.67,958.06,-57.40,-73.87,-161.66,60.87,14.33
vector,2159715,-29.67,-646.94,51.60,13.13,91.34,62.87,52.33
vector,2159729,19.33,854.06,-90.40,169.13,11.34,-5.13,-113.67
vector,2159744,-10.67,677.06,-4.40,6.13,-63.66,3.87,111.33
vector,2159753,42.33,-563.94,374.60,-41.87,-107.66,-0.13,110.33
vector,2159767,40.33,779.06,-131.40,-8.87,-219.66,33.87,8.33
vector,2159777,25.33,-151.94,77.60,247.13,160.34,-14.13,-53.67
vector,2159792,2.33,-196.94,-4.40,68.13,243.34,67.87,-119.67
vector,2159803,-9.67,679.06,-234.40,-80.87,-153.66,-8.13,-53.67
vector,2159817,12.33,-791.94,6.60,-82.87,258.34,29.87,-136.67
vector,2159827,-36.67,-15486.94,-46.40,-15.87,239.34,-60.13,-74.67
vector,2159843,3.33,374.06,-195.40,184.13,-206.66,52.87,206.33
vector,2159853,10.33,-899.94,264.60,117.13,316.34,-4.13,204.33
vector,2159866,-10.67,882.06,-108.40,-158.87,77.34,9.87,-155.67
vector,2159878,31.33,-286.94,-128.40,58.13,340.34,-12.13,155.33
vector,2159890,-94.67,178.06,7.60,-0.87,352.34,29.87,-137.67
vector,2159904,-39.67,1033.06,-150.40,143.13,-281.66,42.87,-107.67
vector,2159916,-27.67,-675.94,-78.40,-97.87,320.34,-38.13,-196.67
vector,2159928,-21.67,690.06,-138.40,101.13,-103.66,-0.13,-9.67
vector,2159941,30.33,47.06,-97.40,4.13,11.34,67.87,-189.67
vector,2159952,-31.67,-571.94,77.60,92.13,336.34,-9.13,-117.67
vector,2159966,16.33,918.06,-35.40,-44.87,-88.66,-6.13,-127.67
vector,2159978,19.33,-114.94,-187.40,206.13,94.34,30.87,-68.67
vector,2159990,-6.67,-429.94,148.60,-92.87,403.34,47.87,-199.67
vector,2160003,-17.67,831.06,50.60,78.13,-135.66,7.87,-217.67
vector,2160016,30.33,-808.94,-0.40,-46.87,183.34,31.87,-14.67
vector,2160028,-6.67,783.06,71.60,-85.87,-428.66,-0.13,86.33
warn,spike,1,783.06
vector,2160040,28.33,783.06,-177.40,148.13,69.34,21.87,-12.67
vector,2160053,-8.67,-1034.94,-16.40,31.13,218.34,-13.13,-77.67
vector,2160065,27.33,1041.06,-137.40,-3.87,-103.66,-2.13,-93.67
vector,2160077,20.33,-282.94,-1.40,-54.87,320.34,-46.13,-55.67
vector,2160092,22.33,-33.94,183.60,-29.87,280.34,52.87,-133.67
vector,2160104,47.33,308.06,-209.40,-7.87,-117.66,24.87,-78.67
vector,2160115,10.33,-371.94,44.60,-41.87,421.34,36.87,-150.67
vector,2160128,-6.67,154.06,-199.40,-110.87,383.34,-3.13,-104.67
vector,2160141,-42.67,345.06,-140.40,24.13,-176.66,7.87,34.33
vector,2160153,-37.67,-878.94,216.60,208.13,400.34,18.87,74.33
vector,2160166,-813.67,843.06,-34.40,-1.87,-24.66,13.87,-160.67
vector,2160178,43.33,-453.94,-83.40,150.13,39.34,-21.13,-9.67
vector,2160190,-43.67,-602.94,116.60,102.13,377.34,-28.13,-193.67
vector,2160203,6.33,845.06,-28.40,50.13,-67.66,6.87,-180.67
vector,2160216,27.33,-645.94,128.60,263.13,168.34,26.87,179.33
vector,2160231,-19.67,-292.94,-41.40,117.13,427.34,4.87,-228.67
vector,2160240,22.33,154.06,-259.40,-105.87,-65365.66,40.87,-189.67
vector,2160253,-3.67,-854.94,241.60,78.13,274.34,29.87,91.33
vector,2160266,17.33,973.06,-164.40,-64.87,-134.66,20.87,-158.67
vector,2160278,-4.67,-148.94,5.60,-79.87,70.34,-2.13,-72.67
vector,2160291,85.33,-575.94,223.60,110.13,559.34,28.87,-129.67
warn,spike,2,223.60
vector,2160305,-54.67,423.06,223.60,28.13,-166.66,18.87,-157.67
vector,2160317,-21.67,-5100.94,-19.40,88.13,91.34,-65.13,126.33
vector,2160328,45.33,143.06,-129.40,52.13,148.34,83.87,-73.67
vector,2160340,4.33,324.06,-73.40,20.13,-21.66,75.87,-173.67
vector,2160353,6.33,-869.94,72.60,174.13,411.34,34.87,-71.67
vector,2160365,39.33,936.06,-152.40,-33.87,-113.66,-23.13,-128.67
vector,2160378,31.33,-293.94,53.60,202.13,111.34,14.87,194.33
vector,2160392,-16.67,-692.94,281.60,61.13,359.34,13.87,-50.67
vector,2160403,-31.67,874.06,-238.40,-91.87,-204.66,41.87,54.33
vector,2160415,-62.67,-304.94,-56.40,119.13,172.34,47.87,56.33
vector,2160428,-56.67,537.06,80.60,-90.87,149.34,-14.13,-155.67
vector,2160441,-40.67,293.06,-263.40,-73.87,-277.66,8.87,117.33
vector,2160453,-58.67,-925.94,225.60,-1014.87,-15961.66,44.87,102.33
vector,2160465,-508.67,697.06,-145.40,-66.87,-257.66,56.87,-27.67
vector,2160478,-10.67,-200.94,47.60,4.13,43.34,59.87,191.33
vector,2160490,-7.67,-536.94,100.60,76.13,235.34,38.87,282.33
vector,2160503,26.33,712.06,26503.60,-177.87,-131.66,7.87,-87.67
vector,2160517,2.33,-788.94,-89.40,37.13,418.34,-11.13,69.33
warn,spike,1,-788.94
warn,spike,2,-89.40
vector,2160529,50.33,-788.94,-89.40,140.13,438.34,10.87,-140.67
vector,2160540,-45.67,475.06,-193.40,84.13,136.34,48.87,-145.67
vector,2160552,-2.67,-933.94,142.60,140.13,308.34,52.87,-102.67
vector,2160566,36.33,862.06,-303.40,26.13,-72.66,2.87,-6.67
vector,2160579,33.33,-400.94,-236.40,96.13,353.34,-7.13,-175.67
vector,2160590,-29.67,-92.94,-48.40,-70.87,173.34,52.87,-92.67
vector,2160604,-22.67,884.06,-112.40,-167.87,-89.66,56.87,-69.67
vector,2160616,-16.67,-273.94,-134.40,121.13,97.34,-11.13,-12.67
vector,2160628,-70.67,333.06,-119.40,-161.87,114.34,67.87,-57.67
vector,2160642,-33.67,225.06,-63.40,79.13,-47.66,-26.13,-192.67
vector,2160653,6.33,-827.94,180.60,170.13,355.34,48.87,162.33
vector,2160665,32.33,-64552.94,-324.40,32.13,158.34,18.87,-195.67
vector,2160678,-0.67,169.06,-144.40,0.13,169.34,39.87,-113.67
vector,2160691,90.33,-494.94,62.60,319.13,424.34,0.87,165.33
vector,2160704,-31.67,852.06,-145.40,35.13,-319.66,-58.13,21.33
vector,2160717,4.33,-162.94,123.60,296.13,-7.66,11.87,320.33
vector,2160728,-59.67,732.06,53.60,43.13,73.34,2.87,-189.67
vector,2160742,-13.67,619.06,-300.40,-60.87,-21.66,-845.13,-152.67
vector,2160753,19.33,-988.94,175.60,112.13,421.34,73.87,-101.67
vector,2160765,-12.67,958.06,-104.40,157.13,50.34,-15.13,-128.67
vector,2160779,33.33,-136.94,-186.40,-87.87,343.34,-6.13,-153.67
vector,2160791,10.33,-162.94,193.60,57.13,438.34,-0.13,80.33
vector,2160805,9.33,-3397.94,-119.40,-79.87,-209.66,42.87,-202.67
vector,2160817,18.33,-374.94,171.60,-31.87,37.34,1.87,32.33
vector,2160828,-9.67,297.06,-64.40,-132.87,457.34,17.87,-53.67
vector,2160841,0.33,463.06,-128.40,144.13,-109.66,-12.13,-29.67
vector,2160854,0.33,-815.94,39.60,72.13,303.34,23.87,-33.67
vector,2160866,-25.67,1128.06,-4373.40,-16.87,45.34,15.87,-223.67
vector,2160879,-49.67,71.06,41.60,92.13,118.34,23.87,-102.67
vector,2160890,-30.67,-717.94,184.60,82.13,592.34,-51.13,209.33
vector,2160903,-43.67,986.06,-81.40,39.13,-351.66,13.87,173.33
vector,2160916,40.33,-449.94,133.60,118.13,266.34,24.87,190.33
vector,2160928,-31.67,591.06,22.60,77.13,117.34,23.87,-111.67
vector,2160941,-29.67,103.06,20.60,56.13,113.34,24.87,17.33
vector,2160953,-9.67,-676.94,51.60,-39.87,327.34,46.87,198.33
vector,2160966,-35.67,697.06,-215.40,164.13,-23.66,-13.13,-110.67
vector,2160979,-9.67,-70.94,37.60,61.13,-49.66,10.87,39.33
vector,2160991,-22.67,-382.94,217.60,231.13,430.34,16.87,83.33
vector,2161003,-16.67,787.06,-148.40,319.13,-125.66,45.87,169.33
warn,spike,1,787.06
vector,2161016,36.33,787.06,2.60,-100.87,-23.66,-19.13,-17.67
vector,2161029,-20.67,-35.94,57.60,114.13,252.34,102.87,-156.67
vector,2161041,19.33,593.06,26.60,-90.87,13.34,87.87,-165.67
vector,2161054,35.33,-850.94,296.60,93.13,134.34,-44.13,138.33
vector,2161065,9.33,996.06,-247.40,15.13,-17.66,10.87,-158.67
vector,2161078,12.33,-233.94,54.60,136.13,90.34,-4.13,176.33
vector,2161091,-23.67,-1079.94,59.60,239.13,371.34,6.87,19.33
vector,2161103,3.33,786.06,-53.40,79.13,-338.66,17.87,-138.67
vector,2161116,8.33,-451.94,74.60,-30.87,232.34,59.87,140.33
vector,2161129,0.33,255.06,-30.40,56.13,120.34,-38.13,-144.67
vector,2161141,28.33,235.06,-103.40,-11.87,4.34,15.87,80.33
warn,spike,1,235.06
vector,2161155,-12.67,235.06,250.60,42.13,-36.66,112.87,219.33
warn,spike,2,250.60
vector,2161166,-19.67,589.06,250.60,80.13,22.34,-6.13,-171.67
vector,2161178,-19.67,97.06,26.60,-18.87,-137.66,-37.13,166.33
vector,2161190,13.33,-386.94,-40.40,196.13,349.34,28.87,-40.67
vector,2161204,24.33,940.06,-9.40,137.13,-142.66,-28.13,115.33
vector,2161216,1.33,-701.94,37.60,177.13,184.34,19.87,99.33
vector,2161229,-18.67,-127.94,-9.40,163.13,343.34,61.87,262.33
vector,2161241,10.33,721.06,-117.40,98.13,-296.66,84.87,154.33
vector,2161253,-29.67,-919.94,-46.40,75.13,301.34,-19.13,-107.67
vector,2161266,-28.67,790.06,-21.40,97.13,-157.66,31.87,-94.67
vector,2161278,6.33,-278.94,119.60,-42.87,103.34,-17.13,-70.67
vector,2161291,10.33,-16776.94,195.60,38.13,340.34,30.87,11.33
vector,2161303,24.33,1029.06,-38.40,-47.87,-99.66,55.87,-152.67
vector,2161315,-14.67,-466.94,89.60,98.13,115.34,42.87,-9436.67
vector,2161330,0.33,388.06,203.60,120.13,312.34,-19.13,-95.67
vector,2161341,-25.67,150.06,113.60,-76.87,-178.66,19.87,-14.67
vector,2161353,-6.67,-768.94,196.60,61.13,292.34,27.87,212.33
vector,2161367,40.33,570.06,-110.40,-109.87,86.34,13.87,-125.67
vector,2161378,-15.67,73.06,159.60,41.13,78.34,25.87,55.33
vector,2161391,57.33,-583.94,275.60,321.13,292.34,4.87,351.33
vector,2161403,41.33,1156.06,47.60,-59.87,-217.66,29.87,-148.67
vector,2161416,48.33,-680.94,144.60,173.13,175.34,37.87,303.33
vector,2161428,-44.67,585.06,-2.40,-25.87,132.34,-16.13,-104.67
vector,2161441,-35.67,752.06,-187.40,1.13,-127.66,30.87,168.33
vector,2161455,7.33,-837.94,127.60,96.13,393.34,19.87,-28.67
vector,2161468,-11.67,869.06,-128.40,0.13,-221.66,-26.13,-4.67
vector,2161478,-35.67,-34.94,-178.40,186.13,61.34,12.87,-103.67
vector,2161490,-0.67,-343.94,43.60,184.13,435.34,42.87,99.33
vector,2161505,-35.67,864.06,-168.40,55.13,-243.66,1.87,-145.67
vector,2161516,-52.67,-310.94,46.60,91.13,73.34,16.87,266.33
vector,2161528,10.33,196.06,-18.40,213.13,158.34,56.87,16.33
vector,2161541,10.33,263.06,40.60,1.13,-137.66,-4.13,-29.67
vector,2161553,-45.67,-881.94,176.60,331.13,312.34,11.87,129.33
vector,2161567,5.33,875.06,-41.40,88.13,-65675.67,-15.13,-108.67
vector,2161579,-16.67,134.06,213.60,-94.87,178.34,27.87,-105.67
vector,2161591,21.33,-778.94,-39.40,-16.87,271.34,-29.13,-168.67
vector,2161603,15.33,1053.06,-195.40,-65.87,-76.66,49.87,-96.67
vector,2161615,-23.67,-499.94,53.60,-37.87,160.34,30.87,-125.67
vector,2161630,-68.67,404.06,65.60,11.13,190.34,33.87,-246.67
warn,spike,1,404.06
vector,2161641,45.33,404.06,-184.40,-103.87,-64.66,-18.13,168.33
vector,2161653,23.33,-760.94,110.60,-172.87,201.34,-40.13,93.33
vector,2161667,-13.67,730.06,-75.40,132.13,-102.66,86.87,-144.67
vector,2161678,-38.67,0.06,106.60,84.13,75.34,68.87,-87.67
vector,2161692,5.33,-487.94,180.60,-123.87,256.34,54.87,48.33
